;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
1936; em 03/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;24/03/2014 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 24/03/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de rodízio giratório;(0xx21) 22147040;1662014
1937; em 07/04/2014 às 12:00Hs, no endereço: www.comprasnet.gov.br;24/03/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 24/03/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS de materiais permanentes   monitor para medida de débito cardíaco contínuo, pertencentes à classe 6515.;(0xx21) 29762022;1672014
1938; em 08/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;25/03/2014 das 10:00 às 12:00 Hs e das 14:00 às 17:00 Hs;Rua Dona Mariana, 48/6º Andar - Botafogo - Rio de Janeiro (RJ); a partir de 25/03/2014 às 10:00Hs;(0xx21) 25355034      ;Objeto: Pregão Eletrônico -  A Contratação da prestação de Serviço de manutenção corretiva e preventiva de 02 (dois) portões de garagem com fornecimento de material e mão de obra especializada, para atender as necessidades desta SMTR/CET-RIO, na facilidade da entrada e saída da grande quantidade de veículos, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital.;(0xx21) 25355033;1682014
1939; em 08/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;27/03/2014 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 27/03/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Reforma e obra de recuperação do telhado, emboço e esquadrias do prédio da OGE, na Estrada do Magarça nº - Campo Grande.;(0xx21) 22147040;1692014
1940; em 09/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/03/2014 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 28/03/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Reforma e acréscimo da Central de triagem e recicláveis da GAMBOA.;(0xx21) 22147040;1702014
1941; em 14/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;01/04/2014 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Av. Pedro Ii, Nº 111 - São Cristóvão - Rio de Janeiro (RJ); a partir de 01/04/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação de Empresa Para Fornecimento Sob Demanda de Pneus, por um período de 12 (doze) meses, conforme descrito, caracterizado e especificado no termo de referência, parte integrante do referido edital.;(0xx21) 29766102;1712014
1942; em 11/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;28/03/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 28/03/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços de Equipamentos Médicos para os Serviços de Hemoterapia, com instalação, conforme especificado no Termo de Referência (Anexo I).;(0xx21) 29762022;1722014
1943; em 14/04/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;31/03/2014 das 10:00 às 12:00 Hs e das 14:00 às 16:00 Hs;Rua Afonso Cavalcanti,nr.455 - Sala 742 - Cidade Nova - Rio de Janeiro (RJ); a partir de 31/03/2014 às 10:00Hs;(0xx21) 22933094      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de remoção de veiculos através de reboques, operação e gerenciamento de Depósitos apoiados por sistemas automatizados, a realização de medidas materiais necessárias à realização de Leilões Públicos de Veiculos não recuperados por seus proprietários e para os quais não haja impedimentos à alienaçao, bem como todas as demais obrigações estiputadas no Termo de Referência, parte integrante deste Edital.;(0xx21) 29761944;1732014
1944; em 08/05/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;07/04/2014 das 10:00 às 12:00 Hs e das 13:00 às 16:00 Hs;Rua Afonso Cavalcanti,nr.455, Anexo, Sala 703 - Cidade Nova - Rio de Janeiro (RJ); a partir de 07/04/2014 às 10:00Hs;(0xx21) 29762678      ;Objeto: Pregão Eletrônico -  Prestação de serviço de atualização do cadastro do IPTU a partir da base georreferenciada, pelo período de 24 (vinte e quatro) meses.;(0xx21) 29763835;1742014
1945; em 14/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;01/04/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 01/04/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de SISTEMA DE REGISTRO DE PREÇOS para posterior aquisição de materiais pertencentes à classe 6515, Fios cirúrgicos simples (catgut, algodão, nylon e outros), consoante no Termo de Referência (Anexo I).;(0xx21) 29762022;1752014
1946; em 23/10/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;09/10/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 09/10/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de preços para prestação de serviços de vigilância e segurança armada e desarmada para as Unidades da Secretaria Municipal de Saúde, devidamente descritos, caracterizados e especificados no Projeto Básico.;(0xx21) 29762022;1762014
1947; em 14/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;02/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 02/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Contadora e relé térmico;(0xx21) 22147026;1772014
1948; em 16/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - 4º Andar - Botafogo - Rio de Janeiro (RJ); a partir de 04/04/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de confecção, fornecimento e colocação de faixas educativas necessárias à divulgação de Campanhas Educativas Periódicas da CET-Rio, pelo período de 12 (doze) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;1792014
1949; em 16/04/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, Nº 48 - 4º Andar - Botafogo - Rio de Janeiro (RJ); a partir de 04/04/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de confecção, fornecimento e colocação de painéis necessários à divulgação de Campanhas Educativas Periódicas da CET-Rio, pelo período de 12 (doze) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;1802014
1950; em 26/06/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;09/06/2014 das 09:00 às 17:59 Hs ;Rua Dona Mariana, Nº 48 - 4º Andar - Botafogo - Rio de Janeiro (RJ); a partir de 09/06/2014 às 09:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  AQUISIÇÃO DE COMPONENTES (MATERIAIS DE INFORMÁTICA PERTENCENTES ÀS CLASSES 4210, 5935, 6810, 7440 e 7445) voltados à manutenção preventiva e corretiva de diversas estações de trabalho e infraestrutura de conectividade e rede dos equipamentos lotados na sede da CET-Rio e suas Coordenadorias, incluindo garantia técnica.;(0xx21) 25356044;1812014
1951; em 17/09/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;04/09/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/09/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de preços para a previsão estimada de compra de Kit para Sistema de Freqüência Modulada Pessoal   FM. Composto de Transmissor com Microfone para Captação do Sinal por Freqüência Modulada (FM) , Receptor com Adaptação para Entrada de Áudio do Aparelho de Amplificação Sonora Individual (AASI) ou Implante Coclear (IC), Adaptador para Conexão do Receptor ao Dispositivo (AASI/IC) e Carregador para o Transmissor FM,conforme Termo de Referência (Anexo I).;(0xx21) 29762022;1822014
1952; em 14/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 02/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Arame Mig 0,8.;(0xx21) 22147026;1832014
1953; em 14/04/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;02/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - /tijuca - Rio de Janeiro (RJ); a partir de 02/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Chapas Galvanizadas e Roldanas;(0xx21) 22147026;1842014
1954; em 16/04/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;03/04/2014 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova, Rj - Cidade Nova - Rio de Janeiro (RJ); a partir de 03/04/2014 às 08:00Hs;(0xx21) 22931987      ;Objeto: Pregão Eletrônico -  Contratação de empresa seguradora para a indenização de prejuízos e despesas decorrentes de sinistros nos imóveis dos blocos I e II do CASS, Clube do Servidor Municipal e Creche Institucional Dr. Paulo Niemeyer, com as descrições e quantidades descritas no Termo de Referência (ANEXO I), parte integrante deste Edital.;(0xx21)         ;1852014
1955; em 16/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 04/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de gás liquefeito de petróleo (GLP) denominado P-20 para empilhadeira.;(0xx21) 22147011;1862014
1956; em 16/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 04/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de  Materiais de construção.;(0xx21) 22147026;1872014
1957; em 16/04/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 04/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de remendo redondo, cimento especial e eletrodo.;(0xx21) 22147011;1882014
1958; em 25/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 04/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Reforma da Gerência adjunta de Paciência;(0xx21) 22147040;1892014
1959; em 16/04/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 09:00 às 17:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 04/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Material de pintura;(0xx21) 22147040;1902014
1960; em 16/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 -  - Rio de Janeiro (RJ); a partir de 04/04/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviço de impressão digital para a confecção de painéis, imantados, banners, cartazes e outros formatos para atender ao setor de cenografia da MultiRio;(0xx21) 29767223;1912014
1961; em 25/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;07/04/2014 das 09:00 às 16:00 Hs ;Rua Major Àvila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Fita e Fecho de aço ainox AISI.;(0xx21) 22147026;1922014
1962; em 25/04/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;07/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de uniforme na cor laranja com faixa refletiva.;(0xx21) 22147011;1932014
1963; em 24/04/2014 às 10:30Hs, no endereço: www.comprasnet.gov.br;04/04/2014 das 09:00 às 17:50 Hs ;Largo Dos Leões, 15 - 2º Andar - Humaita - Rio de Janeiro (RJ); a partir de 04/04/2014 às 09:00Hs;(0xx21) 29769493      ;Objeto: Pregão Eletrônico -  AQUISIÇÃO DE LICENÇA DO SOFTWARE WOWZA, devidamente descritos, caracterizados e especificados no Termo de Referência (ANEXO I), parte integrante deste Edital.;(0xx21) 29769433;1942014
1964; em 24/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de bomba hidráulica autoaspirante de 1 CV.;(0xx21) 22147011;1952014
1965; em 24/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;08/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Carrinho demão com capacidade para 80 a 106 litros coroado;(0xx21) 22147026;1962014
1966; em 24/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/04/2014 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Av. Pedro Ii, Nr.400 - Rio de Janeiro - R.j. - São Cristovão - Rio de Janeiro (RJ); a partir de 08/04/2014 às 08:00Hs;(0xx21)               ;"Objeto: Pregão Eletrônico -  Aquisição de  Oitocentas (800) Chapas Negativas para CTP Térmico sem Processamento Químico, para Máquina Gráfica SAKURAY, espessura de 0,30 mm;  Medidas: 600 x 72,50 x 0,30 mm .";(0xx21) 29767223;1972014
1967; em 24/04/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;08/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 08/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de fio de nylon para ceifadeira costal.;(0xx21) 22147011;1982014
1968; em 05/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;15/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 15/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Blusão na cor verde para Garis da Coleta Seletiva;(0xx21) 22147026;1992014
1969; em 28/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;10/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 10/04/2014 às 09:00Hs;(0xx2) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de lubrificantes.;(0xx2) 22147011;2002014
1970; em 28/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;10/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 10/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de colete com faixa refletiva.;(0xx21) 22147011;2012014
1971; em 28/04/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;10/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 10/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Cabo torneado para vassoura, medindo 1700 mm de  comprimento x 23 mm de diâmetro.;(0xx21) 22147026;2022014
1972; em 29/05/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;16/05/2014 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 -sala 449-cidade Nova Tel.021 29762120 - Cidade Nova - Rio de Janeiro (RJ); a partir de 11/04/2014 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de material de higiene pessoal.;(0xx21) 29762120;2032014
1973; em 30/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;11/04/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 11/04/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Desenvolvimento e Execução de Esquete Teatral, visando à conscientização da população sobre as diversas questões que envolvem a segurança no trânsito e a mobilidade sustentável, pelo período de 12 (doze) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;2042014
1974; em 06/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/04/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 15/04/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de confecção e fornecimento de cartazes, panfletos, cartilhas e adesivos, pelo período de 12 (doze) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;2052014
1975; em 29/04/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 14/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Madeiras pra mobiliário (compensado, sarrafeado, fórmica, mdf e outros);(0xx21) 22147026;2062014
1976; em 29/04/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;14/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 14/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de borzeguim com palmilha de aço com taloneira na cor preta.;(0xx21) 22147011;2072014
1977; em 09/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;14/04/2014 das 09:00 às 17:59 Hs ;Avenida Das Américas, 5300 - Barra da Tijuca - Rio de Janeiro (RJ); a partir de 14/04/2014 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de prevenção e combate a incêndio, por meio de brigada de incêndio, para atuar nas dependências do complexo da Fundação Cidade das Artes, conforme Termo de Referência.;(0xx21) 33250102;2082014
1978; em 14/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/05/2014 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Av. Pedro Ii, Nr.400 - Rio de Janeiro - R.j. - São Cristovão - Rio de Janeiro (RJ); a partir de 02/05/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de  Papéis Couche e outros , para atender à EMPRESA MUNICIPAL DE ARTES GRÁFICAS S.A.   IMPRENSA DA CIDADE;(0xx21) 29767223;2092014
1979; em 06/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila , 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 16/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Materiais de pintura (lixas, rolos e pincéis);(0xx21) 22147026;2102014
1980; em 06/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;16/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 16/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de cimento CPII-32 e Cal para pintura;(0xx21) 22147026;2112014
1981; em 14/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 30/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de  Materiais de Pintura (Adesivo de contato, verniz catalizador e outros);(0xx21) 22147026;2122014
1982; em 07/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;22/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 22/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de cadeiras ergonômicas giratórias para escritório na cor preta.;(0xx21) 22147011;2132014
1983; em 07/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;22/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 22/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de arame e balde de ferro;(0xx21) 22147011;2142014
1984; em 07/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;17/04/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 17/04/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada em Serviços de Manutenção Preventiva e Corretiva de Autoclave, Marca Ortossíntese, instalada no Hospital Maternidade Herculano Pinheiro da SMS, devidamente descritos, caracterizados e especificados no Projeto Básico, parte integrante deste Edital.;(0xx21) 29762022;2152014
1985; em 07/05/2014 às 12:00Hs, no endereço: www.comprasnet.gov.br;17/04/2014 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455, Sala 852, Bl 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 17/04/2014 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para Prestação de Serviço de Assistência Domiciliar, devidamente descritos, caracterizados e especificados no Projeto Básico, parte integrante deste Edital;(0xx21) 29762022;2162014
1986; em 22/05/2014 às 14:00Hs, no endereço: www.comprasnet.gov.br;25/04/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 25/04/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Aquisição de Fita de Sinalização para demarcação em logradouros públicos, devidamente descrita, caracterizada e especificada no Termo de Referência, parte integrante deste Edital.;(0xx21) 25356044;2172014
1987; em 03/06/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/04/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 28/04/2014 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de manutenção de bebedouros nas dependências da CET-Rio, pelo período de 24 (vinte e quatro) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;2182014
1988; em 12/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 28/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de caçamba estacionária multiuso de 5 m .;(0xx21) 22147011;2192014
1989; em 13/06/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;03/06/2014 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 03/06/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Desenvolvimento e Execução da Ação Educativa  Sensibilização quanto ao Trânsito e Transporte Seguro visando o Desenvolvimento Sustentável  no projeto denominado  A Caminho da Escola , pelo período de 12 (doze) meses, devidamente descritos, caracterizados e especificados no Termo de Referência/Projeto Básico, parte integrante deste Edital.;(0xx21) 25356044;2202014
1990; em 12/05/2014 às 15:00Hs, no endereço: www.comprasnet.gov.br;28/04/2014 das 09:00 às 16:00 Hs ;Rua Major Ávila, 358 - Terreo - Tijuca - Rio de Janeiro (RJ); a partir de 28/04/2014 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Carregador para bateria CB150T, REf. OKEI ou Similar;(0xx21) 22147040;2212014
1991; em 14/05/2014 às 09:00Hs, no endereço: www.comprasnet.gov.br;30/04/2014 das 08:00 às 17:00 Hs ;Praça General Álcio Souto, S/nº.  E-mail: Cplcre02@rioeduca.net - Lagoa - Rio de Janeiro (RJ); a partir de 30/04/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE ELEVADORES, devidamente descritos, caracterizados e especificados no Termo de Referência;(0xx21) 2527-356;2222014
1992; em 20/05/2014 às 11:00Hs, no endereço: www.comprasnet.gov.br;08/05/2014 das 10:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Bloco Anexo Sala 703 - Cidade Nova - Rio de Janeiro (RJ); a partir de 08/05/2014 às 10:00Hs;(0xx21) 29762678      ;Objeto: Pregão Eletrônico -  Aquisição de 18 (dezoito) Balcões para atender 06 (seis) Unidades Descentralizadas da Secretaria Municipal de Fazenda.;(0xx21) 29763835;2232014
1993; em 14/05/2014 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/04/2014 das 08:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Av. Pedro Ii, Nº 111 - São Cristóvão - Rio de Janeiro (RJ); a partir de 30/04/2014 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Componentes de Informática para suprir as necessidades dos servidores de aplicação da GM-RIO, conforme descrito, caracterizado e especificado no Termo de Referência, parte integrante do Edital.;(0xx21) 29766102;2242014
